Link,Club,League,Name,Market value,Date of birth/Age,Place of birth,Citizenship,Height,Foot,Position,Player agent,Joined,Contract expires,Competition_Total_Appearances,Competition_Total_Goals,Competition_Total_Own_Goals,Competition_Total_Assists,Competition_Total_Yellow_Cards,Competition_Total_Red_Cards,Competition_Total_Substitutions_On,Competition_Total_Substitutions_Off,Competition_Total_Clean_Sheets,Competition_Total_Goals_Conceded,Competition_Total_Minutes_Played,Competition_National_Appearances,Competition_National_Goals,Competition_National_Own_Goals,Competition_National_Assists,Competition_National_Yellow_Cards,Competition_National_Red_Cards,Competition_National_Substitutions_On,Competition_National_Substitutions_Off,Competition_National_Goals_Conceded,Competition_National_Clean_Sheets,Competition_National_Minutes_Played,Competition_International_Appearances,Competition_International_Goals,Competition_International_Own_Goals,Competition_International_Assists,Competition_International_Yellow_Cards,Competition_International_Red_Cards,Competition_International_Substitutions_On,Competition_International_Substitutions_Off,Competition_International_Clean_Sheets,Competition_International_Goals_Conceded,Competition_International_Minutes_Played,Competition_Nationalcup_Appearances,Competition_Nationalcup_Goals,Competition_Nationalcup_Own_Goals,Competition_Nationalcup_Assists,Competition_Nationalcup_Yellow_Cards,Competition_Nationalcup_Red_Cards,Competition_Nationalcup_Substitutions_On,Competition_Nationalcup_Substitutions_Off,Competition_Nationalcup_Clean_Sheets,Competition_Nationalcup_Goals_Conceded,Competition_Nationalcup_Minutes_Played
https://www.transfermarkt.com//luuk-brouwers/profil/spieler/369552,SC Heerenveen,Eredivisie,Luuk Brouwers,€2.50m,03/05/1998 (27),Helmond,Netherlands,"1,83 m",right,Midfield - Attacking Midfield,HCM Sports ...,01/07/2024,30/06/2027,22,3,Na,7,2,Na,2,4,,,1.735',19,3,Na,6,1,Na,1,2,,,1.567',,,,,,,,,,,,3,Na,Na,1,1,Na,1,2,,,168'
https://www.transfermarkt.com//levi-smans/profil/spieler/918365,SC Heerenveen,Eredivisie,Levi Smans,€2.00m,25/03/2003 (22),Roermond,Netherlands,"1,75 m",right,Midfield - Attacking Midfield,Forza Sports Group,01/07/2024,30/06/2028,1,Na,Na,1,Na,Na,Na,1,,,53',1,Na,Na,1,Na,Na,Na,1,,,53',,,,,,,,,,,,,,,,,,,,,,
https://www.transfermarkt.com//nolhan-courtens/profil/spieler/952414,SC Heerenveen U21,Eredivisie,Nolhan Courtens,,20/12/2006 (19),Uccle,DR Congo  Belgium,"1,74 m",right,Midfield - Attacking Midfield,HCM Sports ...,09/07/2025,30/06/2027,11,1,Na,Na,3,Na,Na,5,,,881',Na,Na,Na,Na,Na,Na,Na,Na,,,Na,,,,,,,,,,,,Na,Na,Na,Na,Na,Na,Na,Na,,,Na
https://www.transfermarkt.com//maxence-rivera/profil/spieler/735700,SC Heerenveen,Eredivisie,Maxence Rivera,€2.00m,30/05/2002 (23),Vénissieux,France,"1,68 m",right,Attack - Left Winger,Frederic Guerra ...,01/07/2025,30/06/2028,23,2,Na,6,2,Na,6,13,,,1.503',20,1,Na,3,2,Na,4,12,,,1.344',,,,,,,,,,,,3,1,Na,3,Na,Na,2,1,,,159'
https://www.transfermarkt.com//luca-oyen/profil/spieler/551085,SC Heerenveen,Eredivisie,Luca Oyen,€900k,14/03/2003 (22),Nottingham,Belgium,"1,75 m",right,Attack - Left Winger,M.P. Sports,05/01/2026,30/06/2029,17,5,Na,2,Na,Na,5,8,,,1.116',2,Na,Na,Na,Na,Na,2,Na,,,37',,,,,,,,,,,,1,Na,Na,Na,Na,Na,Na,1,,,61'
https://www.transfermarkt.com//amourricho-van-axel-dongen/profil/spieler/704773,SC Heerenveen,Eredivisie,Amourricho van Axel Dongen,€400k,29/09/2004 (21),Almere,Netherlands  Suriname,"1,75 m",right,Attack - Left Winger,SEG,15/07/2025,30/06/2026,8,1,Na,Na,Na,Na,8,Na,,,79',6,1,Na,Na,Na,Na,6,Na,,,64',,,,,,,,,,,,2,Na,Na,Na,Na,Na,2,Na,,,15'
https://www.transfermarkt.com//jacob-trenskow/profil/spieler/542684,SC Heerenveen,Eredivisie,Jacob Trenskow,€5.00m,26/11/2000 (25),Aarhus,Denmark,"1,78 m",left,Attack - Right Winger,Nine Group,09/08/2024,30/06/2028,23,10,Na,4,1,Na,1,15,,,1.820',20,7,Na,2,Na,Na,1,13,,,1.577',,,,,,,,,,,,3,3,Na,2,1,Na,Na,2,,,243'
https://www.transfermarkt.com//eser-gurbuz/profil/spieler/1130803,SC Heerenveen,Eredivisie,Eser Gürbüz,€600k,06/03/2007 (18),Arnhem,Netherlands  Türkiye,"1,78 m",left,Attack - Right Winger,o2football,01/02/2025,30/06/2029,15,Na,Na,Na,1,Na,12,3,,,364',12,Na,Na,Na,1,Na,11,1,,,247',,,,,,,,,,,,2,Na,Na,Na,Na,Na,1,1,,,72'
https://www.transfermarkt.com//jermaine-rijssel/profil/spieler/891852,SC Heerenveen U21,Eredivisie,Jermaine Rijssel,,25/03/2005 (20),,Suriname  Netherlands,,right,Attack - Right Winger,FAME,01/07/2024,-,11,4,Na,Na,1,Na,3,4,,,715',1,Na,Na,Na,Na,Na,1,Na,,,5',,,,,,,,,,,,Na,Na,Na,Na,Na,Na,Na,Na,,,Na
https://www.transfermarkt.com//dylan-vente/profil/spieler/369319,SC Heerenveen,Eredivisie,Dylan Vente,€3.00m,09/05/1999 (26),Rotterdam,Suriname  Netherlands,"1,85 m",right,Attack - Centre-Forward,SEG,01/07/2025,30/06/2029,22,7,Na,2,1,Na,1,11,,,1.785',20,6,Na,2,1,Na,1,9,,,1.635',,,,,,,,,,,,2,1,Na,Na,Na,Na,Na,2,,,150'
https://www.transfermarkt.com//lasse-nordas/profil/spieler/781270,SC Heerenveen,Eredivisie,Lasse Nordås,€2.00m,10/02/2002 (23),Lillestrøm,Norway,"1,96 m",left,Attack - Centre-Forward,Tempo Sports Group,06/01/2026,30/06/2026,21,4,Na,3,1,Na,11,6,,,941',2,Na,Na,Na,Na,Na,2,Na,,,23',,,,,,,,,,,,1,Na,Na,Na,Na,Na,Na,1,,,63'
https://www.transfermarkt.com//gonzalo-crettaz/profil/spieler/631049,NEC Nijmegen,Eredivisie,Gonzalo Crettaz,€2.00m,28/02/2000 (25),Buenos Aires,Spain  Argentina,"1,84 m",right,Goalkeeper,,01/07/2025,30/06/2028,21,Na,Na,,2,Na,Na,Na,3,35,1.890',20,Na,Na,,2,Na,Na,Na,34,3,1.800',,,,,,,,,,,,1,Na,Na,,Na,Na,Na,Na,Na,1,90'
https://www.transfermarkt.com//jasper-cillessen/profil/spieler/146227,NEC Nijmegen,Eredivisie,Jasper Cillessen,€300k,22/04/1989 (36),Nijmegen,Netherlands,"1,87 m",right,Goalkeeper,SEG,01/08/2025,30/06/2026,2,Na,Na,,Na,Na,Na,Na,Na,3,180',Na,Na,Na,,Na,Na,Na,Na,Na,Na,Na,,,,,,,,,,,,2,Na,Na,,Na,Na,Na,Na,Na,3,180'
https://www.transfermarkt.com//rijk-janse/profil/spieler/593163,NEC Nijmegen,Eredivisie,Rijk Janse,€25k,16/04/2002 (23),Breda,Netherlands,"1,89 m",right,Goalkeeper,SEG,01/07/2023,30/06/2026,4,Na,Na,,Na,Na,Na,Na,1,6,360',Na,Na,Na,,Na,Na,Na,Na,Na,Na,Na,,,,,,,,,,,,Na,Na,Na,,Na,Na,Na,Na,Na,Na,Na
https://www.transfermarkt.com//ahmetcan-kaplan/profil/spieler/662131,NEC Nijmegen,Eredivisie,Ahmetcan Kaplan,€5.00m,16/01/2003 (23),Trabzon,Türkiye,"1,89 m",left,Defender - Centre-Back,Wasserman,29/08/2025,30/06/2026,21,3,Na,Na,5,Na,Na,1,,,1.870',15,1,Na,Na,5,Na,Na,1,,,1.330',,,,,,,,,,,,3,1,Na,Na,Na,Na,Na,Na,,,270'
https://www.transfermarkt.com//philippe-sandler/profil/spieler/340460,NEC Nijmegen,Eredivisie,Philippe Sandler,€2.00m,10/02/1997 (28),Amsterdam,Netherlands  United States,"1,90 m",right,Defender - Centre-Back,Team Raiola,11/08/2022,30/06/2029,15,1,Na,1,3,Na,3,8,,,1.018',14,1,Na,1,3,Na,2,8,,,998',,,,,,,,,,,,1,Na,Na,Na,Na,Na,1,Na,,,20'
https://www.transfermarkt.com//brayann-pereira/profil/spieler/620317,NEC Nijmegen,Eredivisie,Brayann Pereira,€1.00m,21/05/2003 (22),Saint-Quentin,France  Congo,"1,76 m",right,Defender - Centre-Back,DWMA,01/07/2024,30/06/2027,17,Na,Na,3,2,Na,7,4,,,902',15,Na,Na,1,1,Na,7,4,,,722',,,,,,,,,,,,2,Na,Na,2,1,Na,Na,Na,,,180'
https://www.transfermarkt.com//jetro-willems/profil/spieler/146258,NEC Nijmegen,Eredivisie,Jetro Willems,€300k,30/03/1994 (31),Willemstad,Netherlands  Curacao,"1,77 m",left,Defender - Centre-Back,H2 Agency,01/07/2025,30/06/2026,6,Na,Na,Na,Na,Na,4,2,,,187',4,Na,Na,Na,Na,Na,4,Na,,,47',,,,,,,,,,,,2,Na,Na,Na,Na,Na,Na,2,,,140'
https://www.transfermarkt.com//bram-nuytinck/profil/spieler/104597,NEC Nijmegen,Eredivisie,Bram Nuytinck,€250k,04/05/1990 (35),Malden,Netherlands,"1,91 m",left,Defender - Centre-Back,Wasserman,01/07/2023,30/06/2026,458,16,4,8,58,6,41,54,,,36.995',79,2,Na,1,10,1,8,8,,,6.353',12,Na,Na,Na,2,1,2,2,,,834',2,Na,Na,Na,Na,Na,Na,Na,,,180'
https://www.transfermarkt.com//thomas-ouwejan/profil/spieler/241477,NEC Nijmegen,Eredivisie,Thomas Ouwejan,€900k,30/09/1996 (29),Alkmaar,Netherlands,"1,83 m",left,Defender - Left-Back,HCM Sports ...,14/08/2024,30/06/2027,8,1,Na,2,Na,Na,1,5,,,542',6,1,Na,2,Na,Na,Na,4,,,444',,,,,,,,,,,,2,Na,Na,Na,Na,Na,1,1,,,98'
https://www.transfermarkt.com//deveron-fonville/profil/spieler/708989,NEC Nijmegen,Eredivisie,Deveron Fonville,€850k,16/05/2003 (22),Nieuwegein,Curacao  Netherlands,"1,78 m",left,Defender - Left-Back,Joost Ebergen & Len ...,02/09/2025,30/06/2029,21,Na,Na,4,2,Na,12,2,,,955',15,Na,Na,2,Na,Na,11,1,,,521',,,,,,,,,,,,2,Na,Na,1,1,Na,1,1,,,74'
https://www.transfermarkt.com//eli-dasa/profil/spieler/163847,NEC Nijmegen,Eredivisie,Eli Dasa,€800k,03/12/1992 (33),Netanya,Israel  Ethiopia,"1,77 m",right,Defender - Right-Back,,22/09/2025,30/06/2026,15,1,Na,Na,Na,Na,2,Na,,,1.214',13,1,Na,Na,Na,Na,1,Na,,,1.096',,,,,,,,,,,,2,Na,Na,Na,Na,Na,1,Na,,,118'
https://www.transfermarkt.com//dirk-proper/profil/spieler/485587,NEC Nijmegen,Eredivisie,Dirk Proper,€2.30m,24/02/2002 (23),Elst,Netherlands,"1,67 m",right,Midfield - Defensive Midfield,Joost Ebergen & Len ...,06/01/2020,30/06/2027,19,3,Na,1,2,Na,8,3,,,1.145',16,3,Na,Na,2,Na,8,2,,,903',,,,,,,,,,,,3,Na,Na,1,Na,Na,Na,1,,,242'
https://www.transfermarkt.com//darko-nejasmic/profil/spieler/526566,NEC Nijmegen,Eredivisie,Darko Nejasmic,€2.00m,25/01/1999 (27),Split,Croatia,"1,85 m",right,Midfield - Defensive Midfield,NEJA SPORT d.o.o.,01/09/2025,30/06/2027,16,1,Na,Na,1,Na,3,1,,,1.176',15,1,Na,Na,1,Na,3,1,,,1.086',,,,,,,,,,,,1,Na,Na,Na,Na,Na,Na,Na,,,90'
https://www.transfermarkt.com//kodai-sano/profil/spieler/957544,NEC Nijmegen,Eredivisie,Kodai Sano,€6.00m,25/09/2003 (22),"Tsuyama, Okayama",Japan,"1,76 m",right,Midfield - Central Midfield,UDN SPORTS,17/08/2023,30/06/2028,22,3,Na,4,2,Na,Na,Na,,,1.980',20,3,Na,4,2,Na,Na,Na,,,1.800',,,,,,,,,,,,2,Na,Na,Na,Na,Na,Na,Na,,,180'
https://www.transfermarkt.com//sam-de-laat/profil/spieler/1052803,NEC Nijmegen,Eredivisie,Sam de Laat,€75k,12/06/2006 (19),Sint-Oedenrode,Netherlands,,,Midfield - Central Midfield,SEG,01/07/2025,30/06/2027,8,4,Na,Na,Na,Na,1,5,,,521',1,Na,Na,Na,Na,Na,1,Na,,,13',,,,,,,,,,,,1,Na,Na,Na,Na,Na,Na,1,,,63'
https://www.transfermarkt.com//sami-ouaissa/profil/spieler/747016,NEC Nijmegen,Eredivisie,Sami Ouaissa,€2.50m,02/10/2004 (21),Sittard,Netherlands  Morocco,"1,86 m",left,Midfield - Right Midfield,Muy Manero,31/01/2024,30/06/2028,23,6,Na,3,4,1,2,8,,,1.739',20,5,Na,3,4,1,Na,8,,,1.621',,,,,,,,,,,,2,1,Na,Na,Na,Na,1,Na,,,117'
https://www.transfermarkt.com//basar-onal/profil/spieler/864112,NEC Nijmegen,Eredivisie,Başar Önal,€1.50m,06/07/2004 (21),Doetinchem,Türkiye  Netherlands,"1,79 m",right,Midfield - Left Midfield,Bilal Achenteh,05/07/2024,30/06/2028,19,5,Na,8,5,Na,4,12,,,1.282',17,4,Na,7,4,Na,3,12,,,1.166',,,,,,,,,,,,2,1,Na,1,1,Na,1,Na,,,116'
https://www.transfermarkt.com//willum-thor-willumsson/profil/spieler/455127,NEC Nijmegen,Eredivisie,Willum Thór Willumsson,€3.50m,23/10/1998 (27),Reykjavík,Iceland,"1,94 m",left,Midfield - Attacking Midfield,O. Gardarsson & ...,01/02/2026,30/06/2028,12,Na,Na,1,Na,Na,6,3,,,497',,,,,,,,,,,,,,,,,,,,,,,1,Na,Na,Na,Na,Na,1,Na,,,15'
https://www.transfermarkt.com//noe-lebreton/profil/spieler/926389,NEC Nijmegen,Eredivisie,Noé Lebreton,€1.00m,22/04/2004 (21),La Haye-Pesnel,France  Senegal,"1,78 m",right,Midfield - Attacking Midfield,DWMA,30/08/2025,30/06/2029,13,3,Na,3,2,Na,7,4,,,612',9,1,Na,2,1,Na,6,1,,,392',,,,,,,,,,,,3,2,Na,1,Na,Na,1,2,,,158'
https://www.transfermarkt.com//isak-hansen-aaroen/profil/spieler/670116,NEC Nijmegen,Eredivisie,Isak Hansen-Aarøen,€800k,22/08/2004 (21),Tromsø,Norway,"1,73 m",right,Midfield - Attacking Midfield,Solbakken / Player ...,01/02/2026,30/06/2027,5,1,Na,2,2,Na,1,1,,,344',1,Na,Na,Na,Na,Na,1,Na,,,1',,,,,,,,,,,,,,,,,,,,,,
https://www.transfermarkt.com//tjaronn-chery/profil/spieler/76326,NEC Nijmegen,Eredivisie,Tjaronn Chery,€400k,04/06/1988 (37),Den Haag,Suriname  Netherlands,"1,71 m",left,Midfield - Attacking Midfield,OER-SPORTS,01/07/2025,30/06/2028,20,5,Na,5,2,1,1,8,,,1.641',19,5,Na,5,2,1,Na,8,,,1.621',,,,,,,,,,,,1,Na,Na,Na,Na,Na,1,Na,,,20'
https://www.transfermarkt.com//virgil-misidjan/profil/spieler/214346,NEC Nijmegen,Eredivisie,Virgil Misidjan,€600k,24/07/1993 (32),Goirle,Suriname  Netherlands,"1,73 m",right,Attack - Left Winger,PURE,01/07/2025,30/06/2026,17,1,Na,2,Na,Na,11,6,,,641',15,1,Na,2,Na,Na,11,4,,,497',,,,,,,,,,,,2,Na,Na,Na,Na,Na,Na,2,,,144'
https://www.transfermarkt.com//koki-ogawa/profil/spieler/351567,NEC Nijmegen,Eredivisie,Koki Ogawa,€2.50m,08/08/1997 (28),"Yokohama, Kanagawa",Japan,"1,86 m",right,Attack - Centre-Forward,Sports360 GmbH,01/07/2024,30/06/2027,19,7,Na,4,1,Na,3,15,,,1.111',18,7,Na,4,1,Na,2,15,,,1.091',,,,,,,,,,,,1,Na,Na,Na,Na,Na,1,Na,,,20'
https://www.transfermarkt.com//danilo/profil/spieler/519731,NEC Nijmegen,Eredivisie,Danilo,€2.00m,07/04/1999 (26),São Paulo,Brazil,"1,74 m",right,Attack - Centre-Forward,Wasserman,03/02/2026,30/06/2026,28,4,Na,2,Na,Na,13,14,,,1.259',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.transfermarkt.com//youssef-el-kachati/profil/spieler/444380,NEC Nijmegen,Eredivisie,Youssef El Kachati,€700k,09/11/1999 (26),Leiden,Morocco  Netherlands,"1,85 m",right,Attack - Centre-Forward,PUM,01/07/2025,30/06/2028,10,2,Na,2,Na,Na,9,1,,,287',9,2,Na,2,Na,Na,8,1,,,278',,,,,,,,,,,,1,Na,Na,Na,Na,Na,1,Na,,,9'
https://www.transfermarkt.com//bryan-linssen/profil/spieler/82410,NEC Nijmegen,Eredivisie,Bryan Linssen,€350k,08/10/1990 (35),Neeritter,Netherlands,"1,70 m",right,Attack - Centre-Forward,V4S,05/01/2025,30/06/2026,19,5,Na,8,5,Na,Na,16,,,1.354',18,5,Na,8,5,Na,Na,16,,,1.264',,,,,,,,,,,,1,Na,Na,Na,Na,Na,Na,Na,,,90'
https://www.transfermarkt.com//etienne-vaessen/profil/spieler/387197,FC Groningen,Eredivisie,Etienne Vaessen,€2.50m,26/07/1995 (30),Breda,Suriname  Netherlands,"1,89 m",right,Goalkeeper,HCM Sports ...,01/07/2024,30/06/2027,19,Na,Na,,Na,1,Na,1,7,21,1.653',18,Na,Na,,Na,Na,Na,1,17,7,1.568',,,,,,,,,,,,1,Na,Na,,Na,1,Na,Na,Na,4,85'
https://www.transfermarkt.com//lovro-stubljar/profil/spieler/728516,FC Groningen,Eredivisie,Lovro Stubljar,€300k,09/08/2004 (21),Novo Mesto,Slovenia,"1,91 m",left,Goalkeeper,AR Sport Management,15/08/2025,30/06/2029,5,Na,Na,,Na,Na,Na,Na,3,2,450',Na,Na,Na,,Na,Na,Na,Na,Na,Na,Na,,,,,,,,,,,,Na,Na,Na,,Na,Na,Na,Na,Na,Na,Na
https://www.transfermarkt.com//hidde-jurjus/profil/spieler/215551,FC Groningen,Eredivisie,Hidde Jurjus,€250k,09/02/1994 (31),Lichtenvoorde,Netherlands,"1,89 m",right,Goalkeeper,Forza Sports Group,01/07/2023,30/06/2026,4,Na,Na,,Na,Na,1,Na,1,9,322',4,Na,Na,,Na,Na,1,Na,9,1,322',,,,,,,,,,,,Na,Na,Na,,Na,Na,Na,Na,Na,Na,Na
https://www.transfermarkt.com//dirk-baron/profil/spieler/747635,FC Groningen,Eredivisie,Dirk Baron,€25k,16/08/2002 (23),,Netherlands,"1,96 m",right,Goalkeeper,M4Players,01/07/2023,30/06/2026,8,Na,Na,,1,Na,Na,Na,2,11,720',Na,Na,Na,,Na,Na,Na,Na,Na,Na,Na,,,,,,,,,,,,,,,,,,,,,,
https://www.transfermarkt.com//thijmen-blokzijl/profil/spieler/719209,FC Groningen,Eredivisie,Thijmen Blokzijl,€3.50m,25/02/2005 (20),Groningen,Netherlands,"1,91 m",right,Defender - Centre-Back,V4S,01/01/2023,30/06/2027,22,1,Na,Na,2,Na,Na,Na,,,1.980',21,1,Na,Na,2,Na,Na,Na,,,1.890',,,,,,,,,,,,1,Na,Na,Na,Na,Na,Na,Na,,,90'
https://www.transfermarkt.com//dies-janse/profil/spieler/765743,FC Groningen,Eredivisie,Dies Janse,€3.50m,17/01/2006 (20),Goes,Netherlands,"1,96 m",left,Defender - Centre-Back,Essel Sports ...,19/08/2025,30/06/2026,20,1,Na,Na,5,Na,Na,Na,,,1.800',19,1,Na,Na,5,Na,Na,Na,,,1.710',,,,,,,,,,,,1,Na,Na,Na,Na,Na,Na,Na,,,90'
https://www.transfermarkt.com//sven-bouland/profil/spieler/848755,FC Groningen,Eredivisie,Sven Bouland,€150k,22/02/2006 (19),,Netherlands,"1,84 m",left,Defender - Centre-Back,Forza Sports Group,12/08/2024,30/06/2027,13,1,Na,Na,Na,Na,Na,Na,,,1.170',Na,Na,Na,Na,Na,Na,Na,Na,,,Na,,,,,,,,,,,,Na,Na,Na,Na,Na,Na,Na,Na,,,Na
https://www.transfermarkt.com//elvis-van-der-laan/profil/spieler/1172424,FC Groningen,Eredivisie,Elvis van der Laan,€100k,29/02/2008 (17),Stockholm,Sweden  Netherlands,,right,Defender - Centre-Back,,01/07/2025,30/06/2028,7,Na,Na,Na,Na,Na,Na,3,,,531',Na,Na,Na,Na,Na,Na,Na,Na,,,Na,,,,,,,,,,,,Na,Na,Na,Na,Na,Na,Na,Na,,,Na
https://www.transfermarkt.com//robin-kelder/profil/spieler/847451,FC Groningen U21,Eredivisie,Robin Kelder,,25/03/2005 (20),,Netherlands,"1,83 m",right,Defender - Centre-Back,InFootball ...,01/07/2023,30/06/2027,13,Na,Na,Na,2,Na,Na,5,,,1.044',Na,Na,Na,Na,Na,Na,Na,Na,,,Na,,,,,,,,,,,,,,,,,,,,,,
https://www.transfermarkt.com//wouter-prins/profil/spieler/671734,FC Groningen,Eredivisie,Wouter Prins,€600k,06/02/2004 (21),,Netherlands,"1,73 m",left,Defender - Left-Back,V4S,01/11/2023,30/06/2028,15,Na,Na,2,Na,Na,10,5,,,424',12,Na,Na,2,Na,Na,10,2,,,241',,,,,,,,,,,,,,,,,,,,,,
https://www.transfermarkt.com//marvin-peersman/profil/spieler/125769,FC Groningen,Eredivisie,Marvin Peersman,€300k,10/02/1991 (34),Wilrijk,Belgium  Ghana,"1,85 m",left,Defender - Left-Back,,03/07/2023,30/06/2026,22,1,Na,1,5,Na,Na,9,,,1.875',21,1,Na,Na,5,Na,Na,8,,,1.815',,,,,,,,,,,,1,Na,Na,1,Na,Na,Na,1,,,60'
https://www.transfermarkt.com//marco-rente/profil/spieler/237244,FC Groningen,Eredivisie,Marco Rente,€1.00m,25/02/1997 (28),Siegen,Germany,"1,88 m",right,Defender - Right-Back,EMG Mundial,01/07/2023,30/06/2027,19,2,Na,2,2,Na,1,10,,,1.420',18,2,Na,2,2,Na,Na,10,,,1.390',,,,,,,,,,,,1,Na,Na,Na,Na,Na,1,Na,,,30'
https://www.transfermarkt.com//tyrique-mercera/profil/spieler/913289,FC Groningen,Eredivisie,Tyrique Mercera,€600k,19/12/2003 (22),Delft,Curacao  Netherlands,"1,87 m",right,Defender - Right-Back,World Soccer Consult,17/07/2025,30/06/2029,15,Na,Na,Na,Na,Na,11,2,,,577',14,Na,Na,Na,Na,Na,11,2,,,487',,,,,,,,,,,,1,Na,Na,Na,Na,Na,Na,Na,,,90'
https://www.transfermarkt.com//stije-resink/profil/spieler/793099,FC Groningen,Eredivisie,Stije Resink,€7.00m,28/05/2003 (22),Amsterdam,Netherlands,"1,86 m",right,Midfield - Defensive Midfield,Rondo Football,30/08/2024,30/06/2028,21,4,1,5,5,Na,Na,1,,,1.857',20,4,1,5,5,Na,Na,1,,,1.767',,,,,,,,,,,,1,Na,Na,Na,Na,Na,Na,Na,,,90'
https://www.transfermarkt.com//jorg-schreuders/profil/spieler/671735,FC Groningen,Eredivisie,Jorg Schreuders,€1.50m,09/09/2004 (21),Singapore,Netherlands,"1,77 m",right,Midfield - Defensive Midfield,Rondo Football,01/01/2023,30/06/2027,22,Na,Na,2,2,Na,1,9,,,1.810',21,Na,Na,1,2,Na,1,9,,,1.720',,,,,,,,,,,,1,Na,Na,1,Na,Na,Na,Na,,,90'
https://www.transfermarkt.com//tygo-land/profil/spieler/816974,FC Groningen,Eredivisie,Tygo Land,€1.50m,11/01/2006 (20),Peize,Netherlands,"1,78 m",right,Midfield - Central Midfield,V4S,28/08/2025,30/06/2026,18,Na,Na,1,2,Na,14,4,,,564',16,Na,Na,Na,2,Na,13,3,,,465',,,,,,,,,,,,1,Na,Na,Na,Na,Na,1,Na,,,19'
https://www.transfermarkt.com//tika-de-jonge/profil/spieler/653725,FC Groningen,Eredivisie,Tika de Jonge,€1.30m,11/03/2003 (22),Zierikzee,Netherlands,"1,83 m",right,Midfield - Central Midfield,HCM Sports ...,01/07/2023,30/06/2028,20,2,Na,Na,2,Na,1,13,,,1.487',19,2,Na,Na,2,Na,1,12,,,1.416',,,,,,,,,,,,1,Na,Na,Na,Na,Na,Na,1,,,71'
https://www.transfermarkt.com//travis-hernes/profil/spieler/1053908,FC Groningen,Eredivisie,Travis Hernes,€250k,04/11/2005 (20),Heradsbygda,Norway  Jamaica,"1,79 m",right,Midfield - Central Midfield,Unique Sports Group,02/09/2025,30/06/2026,7,Na,Na,Na,Na,Na,1,4,,,427',1,Na,Na,Na,Na,Na,1,Na,,,10',,,,,,,,,,,,,,,,,,,,,,
https://www.transfermarkt.com//david-van-der-werff/profil/spieler/671737,FC Groningen,Eredivisie,David van der Werff,€900k,31/08/2004 (21),Eelde-Paterswolde,Netherlands,"1,80 m",right,Midfield - Attacking Midfield,Rondo Football,23/12/2024,30/06/2029,23,2,Na,Na,1,Na,8,13,,,1.241',21,2,Na,Na,1,Na,8,12,,,1.080',,,,,,,,,,,,1,Na,Na,Na,Na,Na,Na,1,,,71'
https://www.transfermarkt.com//mats-seuntjens/profil/spieler/187809,FC Groningen,Eredivisie,Mats Seuntjens,€350k,17/04/1992 (33),Breda,Netherlands,"1,87 m",right,Midfield - Attacking Midfield,HCM Sports ...,03/01/2025,30/06/2026,14,1,Na,Na,Na,Na,14,Na,,,149',13,1,Na,Na,Na,Na,13,Na,,,138',,,,,,,,,,,,1,Na,Na,Na,Na,Na,1,Na,,,11'
https://www.transfermarkt.com//younes-taha/profil/spieler/866328,FC Groningen,Eredivisie,Younes Taha,€2.30m,27/11/2002 (23),Amsterdam,Morocco  Netherlands,"1,76 m",left,Attack - Right Winger,Dries Management,07/07/2025,30/06/2026,22,3,Na,5,4,Na,Na,15,,,1.795',21,2,Na,5,4,Na,Na,14,,,1.716',,,,,,,,,,,,1,1,Na,Na,Na,Na,Na,1,,,79'
https://www.transfermarkt.com//rui-mendes/profil/spieler/387996,FC Groningen,Eredivisie,Rui Mendes,€300k,10/11/1999 (26),Gondar,Portugal,"1,79 m",right,Attack - Right Winger,B360 Sports,24/01/2024,30/06/2027,2,Na,Na,Na,Na,Na,2,Na,,,13',2,Na,Na,Na,Na,Na,2,Na,,,13',,,,,,,,,,,,Na,Na,Na,Na,Na,Na,Na,Na,,,Na
https://www.transfermarkt.com//mark-hoekstra/profil/spieler/949874,FC Groningen U21,Eredivisie,Mark Hoekstra,€75k,10/02/2006 (19),Assen,Netherlands,,,Attack - Right Winger,,01/07/2024,30/06/2028,16,2,Na,Na,3,Na,4,4,,,1.020',4,Na,Na,Na,1,Na,4,Na,,,34',,,,,,,,,,,,,,,,,,,,,,
https://www.transfermarkt.com//thom-van-bergen/profil/spieler/671738,FC Groningen,Eredivisie,Thom van Bergen,€2.00m,06/01/2004 (22),Haren,Netherlands,"1,80 m",right,Attack - Centre-Forward,V4S,01/01/2023,30/06/2028,22,5,Na,4,3,Na,Na,10,,,1.892',21,4,Na,4,3,Na,Na,9,,,1.813',,,,,,,,,,,,1,1,Na,Na,Na,Na,Na,1,,,79'
https://www.transfermarkt.com//brynjolfur-willumsson/profil/spieler/464444,FC Groningen,Eredivisie,Brynjólfur Willumsson,€1.30m,12/08/2000 (25),Kópavogur,Iceland,"1,85 m",right,Attack - Centre-Forward,MD Management,01/07/2024,30/06/2027,18,6,Na,Na,1,Na,8,6,,,951',17,6,Na,Na,1,Na,7,6,,,932',,,,,,,,,,,,1,Na,Na,Na,Na,Na,1,Na,,,19'
